,ylat,xlong,p_area,p_tech_sec,p_axis,p_azimuth,p_tilt,p_cap_ac,p_cap_dc,p_type,p_agrivolt,p_zscore
2922,39.78739929,-104.5859985,36898,c-si,single-axis,180,20.0,1.2,1.5,greenfield,non-agrivoltaic,-0.668252
2923,36.42240143,-78.15239716,41275,c-si,fixed-tilt,180,25.0,3.0,3.7,greenfield,non-agrivoltaic,0.468257
2924,36.06110001,-77.6292038,137415,c-si,single-axis,180,15.0,5.0,7.0,greenfield,non-agrivoltaic,-0.429584
2925,34.17229843,-78.83589935,196857,thin-film,fixed-tilt,180,0.0,5.0,7.5,greenfield,non-agrivoltaic,-0.727499
2926,35.44179916,-77.84940338,44906,c-si,fixed-tilt,180,0.0,2.0,2.7,greenfield,non-agrivoltaic,-0.216503
2927,36.28820038,-78.98899841,55087,c-si,fixed-tilt,180,25.0,2.5,3.0,greenfield,non-agrivoltaic,-0.347954
2928,35.06959915,-78.11540222,33429,c-si,fixed-tilt,180,25.0,2.0,2.2,greenfield,non-agrivoltaic,-0.0846056
2929,35.78490067,-77.84919739,792498,thin-film,fixed-tilt,181,0.0,40.0,53.6,greenfield,non-agrivoltaic,-0.0423115
2930,36.43650055,-79.27880096,92465,c-si,fixed-tilt,180,0.0,5.0,6.2,greenfield,non-agrivoltaic,-0.0558095
2931,35.39530182,-77.70310211,36872,c-si,fixed-tilt,180,0.0,2.0,2.3,greenfield,non-agrivoltaic,-0.164251
2932,35.86830139,-77.95420074,24620,c-si,fixed-tilt,180,,1.2,1.5,greenfield,non-agrivoltaic,-0.197933
2933,34.82120132,-77.97229767,36270,c-si,fixed-tilt,180,0.0,2.0,2.4,greenfield,non-agrivoltaic,-0.076271
2934,35.38349915,-79.77010345,87952,c-si,single-axis,180,0.0,4.0,6.6,greenfield,non-agrivoltaic,0.129515
2935,35.15530014,-79.63539886,809993,c-si,fixed-tilt,180,0.0,47.7,62.1,greenfield,non-agrivoltaic,0.167245
2936,34.75630188,-79.44460297,43693,c-si,fixed-tilt,180,20.0,1.0,2.4,greenfield,non-agrivoltaic,-0.337064
2937,34.47539902,-79.09680176,63006,c-si,fixed-tilt,180,30.0,3.5,4.5,greenfield,non-agrivoltaic,0.0455546
2938,35.56740189,-77.05020142,116980,c-si,fixed-tilt,180,52.0,5.0,7.0,greenfield,non-agrivoltaic,-0.223145
2939,35.9090004,-81.15249634,30068,c-si,single-axis,180,25.0,1.0,1.0,greenfield,non-agrivoltaic,-0.839799
2940,35.78739929,-78.14109802,102005,c-si,fixed-tilt,182,25.0,5.0,6.5,greenfield,non-agrivoltaic,-0.133062
2941,35.01369858,-78.0490036,35740,c-si,fixed-tilt,180,20.0,2.0,2.6,greenfield,non-agrivoltaic,0.0763128
2942,34.32419968,-78.69259644,92677,c-si,fixed-tilt,180,30.0,5.0,7.1,greenfield,non-agrivoltaic,0.165919
2943,35.81370163,-78.74990082,51349,c-si,single-axis,180,25.0,2.0,2.0,greenfield,non-agrivoltaic,-0.70777
2944,35.52560043,-78.28919983,33909,c-si,fixed-tilt,180,,1.8,2.3,greenfield,non-agrivoltaic,-0.0378025
2945,35.67229843,-78.52600098,64413,c-si,fixed-tilt,189,,2.5,3.1,greenfield,non-agrivoltaic,-0.494857
2946,36.04850006,-78.03019714,97111,c-si,fixed-tilt,180,20.0,5.0,6.5,greenfield,non-agrivoltaic,-0.0585628
2947,36.36809921,-78.62470245,47976,c-si,fixed-tilt,180,30.0,4.9,6.8,greenfield,non-agrivoltaic,1.67679
2948,36.41469955,-78.17479706,95057,c-si,fixed-tilt,180,0.0,4.0,5.6,greenfield,non-agrivoltaic,-0.244656
2949,35.22380066,-79.55139923,103568,thin-film,fixed-tilt,180,25.0,5.0,6.5,greenfield,non-agrivoltaic,-0.155372
2950,35.01089859,-78.08280182,67944,c-si,fixed-tilt,180,,4.9,6.5,greenfield,non-agrivoltaic,0.608015
2951,35.4681015,-81.50980377,96625,c-si,fixed-tilt,180,,4.0,5.2,greenfield,non-agrivoltaic,-0.362871
2952,36.31399918,-78.97039795,30396,c-si,fixed-tilt,180,0.0,1.0,1.3,greenfield,non-agrivoltaic,-0.61916
2953,34.5442009,-79.29969788,86445,c-si,fixed-tilt,180,0.0,5.0,6.5,greenfield,non-agrivoltaic,0.133027
2954,36.47930145,-78.91470337,176233,c-si,fixed-tilt,180,,5.0,6.4,greenfield,non-agrivoltaic,-0.768867
2955,35.62810135,-81.32640076,120375,c-si,fixed-tilt,195,0.0,5.0,6.4,greenfield,non-agrivoltaic,-0.377929
2956,36.4980011,-77.60739899,21178,c-si,fixed-tilt,171,15.0,1.3,1.4,greenfield,non-agrivoltaic,-0.0777569
2957,36.09690094,-78.17019653,33701,c-si,fixed-tilt,180,0.0,2.0,2.5,greenfield,non-agrivoltaic,0.109583
2958,36.42229843,-78.1312027,101815,c-si,fixed-tilt,176,0.0,5.0,6.5,greenfield,non-agrivoltaic,-0.130303
2959,34.51990128,-79.12789917,67197,c-si,fixed-tilt,180,0.0,3.0,5.1,greenfield,non-agrivoltaic,0.149357
2960,35.57720184,-78.18379974,85792,c-si,fixed-tilt,180,,4.0,6.5,greenfield,non-agrivoltaic,0.146304
2961,35.87559891,-77.08070374,125308,thin-film,fixed-tilt,180,0.0,5.0,6.7,greenfield,non-agrivoltaic,-0.370945
2962,34.72389984,-77.35119629,223713,c-si,fixed-tilt,181,0.0,12.8,17.3,greenfield,non-agrivoltaic,0.182647
2963,35.30390167,-77.83000183,90874,c-si,fixed-tilt,182,,5.0,6.0,greenfield,non-agrivoltaic,-0.0796326
2964,35.09870148,-79.73339844,30278,c-si,fixed-tilt,180,0.0,1.5,2.3,greenfield,non-agrivoltaic,0.1509
2965,35.94789886,-78.25140381,74350,c-si,fixed-tilt,180,25.0,4.0,4.5,greenfield,non-agrivoltaic,-0.207248
2966,36.47200012,-79.52809906,126102,c-si,fixed-tilt,190,0.0,5.0,6.5,greenfield,non-agrivoltaic,-0.415549
2967,34.98949814,-84.16619873,6854,c-si,fixed-tilt,180,,0.9,0.9,greenfield,non-agrivoltaic,1.43489
2968,35.89189911,-78.18229675,80368,c-si,fixed-tilt,180,0.0,5.0,6.7,greenfield,non-agrivoltaic,0.322658
2969,36.13159943,-79.33350372,81658,c-si,fixed-tilt,180,0.0,5.0,7.0,greenfield,non-agrivoltaic,0.377335
2970,35.52590179,-81.23560333,85746,c-si,fixed-tilt,180,30.0,5.0,6.0,greenfield,non-agrivoltaic,0.0119707
2971,36.40879822,-78.59880066,79148,c-si,single-axis,180,25.0,2.5,3.0,greenfield,non-agrivoltaic,-0.732024
2972,35.020401,-84.01570129,11625,c-si,fixed-tilt,180,25.0,0.9,0.9,greenfield,non-agrivoltaic,0.184691
2973,34.99900055,-84.15740204,15809,c-si,fixed-tilt,180,,0.9,0.9,greenfield,non-agrivoltaic,-0.290646
2974,36.46009827,-78.95670319,108724,c-si,fixed-tilt,180,25.0,5.0,6.5,greenfield,non-agrivoltaic,-0.224418
2975,35.3132019,-79.69210052,91029,c-si,fixed-tilt,180,0.0,5.0,6.0,greenfield,non-agrivoltaic,-0.0822407
2976,35.7784996,-81.17769623,109744,c-si,fixed-tilt,180,0.0,5.0,6.5,greenfield,non-agrivoltaic,-0.237309
2977,36.12689972,-78.1536026,39854,c-si,fixed-tilt,180,0.0,2.0,2.7,greenfield,non-agrivoltaic,-0.0396891
2978,35.96870041,-78.26570129,90868,c-si,fixed-tilt,180,,5.0,6.5,greenfield,non-agrivoltaic,0.0481195
2979,35.37070084,-77.60749817,40370,c-si,fixed-tilt,180,,2.0,2.7,greenfield,non-agrivoltaic,-0.0597776
2980,34.60070038,-78.97149658,34656,c-si,fixed-tilt,180,0.0,2.0,2.6,greenfield,non-agrivoltaic,0.129101
2981,34.73949814,-79.46260071,87253,c-si,fixed-tilt,180,0.0,5.0,6.4,greenfield,non-agrivoltaic,0.0902852
2982,35.19990158,-81.41100311,82893,c-si,fixed-tilt,185,0.0,4.0,5.0,greenfield,non-agrivoltaic,-0.212022
2983,34.89590073,-77.80960083,90229,c-si,fixed-tilt,180,0.0,4.9,7.0,greenfield,non-agrivoltaic,0.188427
2984,35.72529984,-80.60870361,157014,c-si,single-axis,179,30.0,6.0,9.4,greenfield,non-agrivoltaic,-0.222496
2985,35.71170044,-80.66590118,37664,c-si,fixed-tilt,180,25.0,2.0,2.9,greenfield,non-agrivoltaic,0.174884
2986,35.52600098,-78.62809753,62960,c-si,fixed-tilt,180,15.0,5.0,5.2,greenfield,non-agrivoltaic,0.304693
2987,34.74919891,-77.98819733,85583,c-si,fixed-tilt,180,30.0,4.9,6.9,greenfield,non-agrivoltaic,0.259023
2988,34.9211998,-79.71839905,128571,c-si,fixed-tilt,180,30.0,4.9,7.2,greenfield,non-agrivoltaic,-0.312207
2989,35.43439865,-77.99019623,91028,c-si,fixed-tilt,180,15.0,4.9,6.4,greenfield,non-agrivoltaic,0.0197174
2990,35.48690033,-78.19200134,84590,c-si,fixed-tilt,180,25.0,5.0,6.6,greenfield,non-agrivoltaic,0.198705
2991,35.48009872,-77.97570038,100745,c-si,single-axis,180,0.0,5.0,6.5,greenfield,non-agrivoltaic,-0.114574
2992,35.50500107,-78.19239807,90361,c-si,fixed-tilt,180,0.0,5.0,6.5,greenfield,non-agrivoltaic,0.0574305
2993,35.54410172,-78.17649841,85726,c-si,fixed-tilt,180,30.0,5.0,7.0,greenfield,non-agrivoltaic,0.282965
2994,35.53239822,-77.96920013,92278,c-si,fixed-tilt,180,30.0,5.0,6.5,greenfield,non-agrivoltaic,0.0227631
2995,35.70500183,-77.93309784,171234,c-si,fixed-tilt,180,30.0,10.0,12.1,greenfield,non-agrivoltaic,0.0279645
2996,35.75279999,-77.8585968,155869,c-si,fixed-tilt,180,20.0,10.0,11.9,greenfield,non-agrivoltaic,0.159795
2997,36.08100128,-78.35359955,86261,c-si,fixed-tilt,180,30.0,5.0,7.0,greenfield,non-agrivoltaic,0.271216
2998,36.13809967,-78.14600372,74006,c-si,fixed-tilt,180,,5.0,6.3,greenfield,non-agrivoltaic,0.363528
2999,34.96870041,-79.21320343,105759,c-si,fixed-tilt,180,25.0,4.9,6.3,greenfield,non-agrivoltaic,-0.229406
3000,36.00790024,-77.81020355,60637,c-si,fixed-tilt,180,25.0,5.0,6.4,greenfield,non-agrivoltaic,0.837198
3001,36.09909821,-79.49420166,37153,c-si,fixed-tilt,180,30.0,2.0,3.0,greenfield,non-agrivoltaic,0.261893
3002,34.9720993,-80.60119629,87053,c-si,fixed-tilt,180,25.0,5.0,6.4,greenfield,non-agrivoltaic,0.0941946
3003,35.45859909,-79.17549896,85229,c-si,fixed-tilt,180,,5.0,6.7,greenfield,non-agrivoltaic,0.212353
3004,35.28990173,-81.56860352,41391,c-si,fixed-tilt,180,25.0,2.0,2.9,contaminated,non-agrivoltaic,0.0140453
3005,36.00279999,-78.84719849,52202,c-si,fixed-tilt,180,0.0,3.4,4.6,greenfield,non-agrivoltaic,0.432915
3006,36.02780151,-80.3003006,86416,c-si,fixed-tilt,180,0.0,5.2,7.0,greenfield,non-agrivoltaic,0.267839
3007,36.28900146,-78.6072998,88887,c-si,fixed-tilt,183,0.0,5.0,6.7,greenfield,non-agrivoltaic,0.137302
3008,35.30500031,-81.13880157,96591,c-si,fixed-tilt,180,0.0,5.0,7.0,greenfield,non-agrivoltaic,0.0698843
3009,35.72520065,-78.60700226,83444,c-si,fixed-tilt,180,0.0,5.0,6.8,greenfield,non-agrivoltaic,0.279167
3010,35.83739853,-78.66840363,20901,c-si,fixed-tilt,180,0.0,1.0,1.3,greenfield,non-agrivoltaic,-0.168426
3011,35.71340179,-80.40920258,97104,thin-film,fixed-tilt,190,0.0,5.0,6.5,greenfield,non-agrivoltaic,-0.0584508
3012,35.56159973,-82.58889771,28866,c-si,fixed-tilt,180,,1.5,1.7,greenfield,non-agrivoltaic,-0.245102
3013,35.92309952,-77.6760025,67610,c-si,combination,135,25.0,3.9,3.9,greenfield,non-agrivoltaic,-0.27315
3014,35.00899887,-78.08249664,26561,c-si,fixed-tilt,180,0.0,4.9,6.6,greenfield,non-agrivoltaic,4.1532001
3015,36.43939972,-77.7071991,473627,c-si,fixed-tilt,180,0.0,19.65,29.0,greenfield,non-agrivoltaic,-0.190891
3016,35.88579941,-76.37999725,568675,c-si,single-axis,180,25.0,14.0,20.0,greenfield,non-agrivoltaic,-0.795454
3017,36.43420029,-76.08519745,429567,c-si,fixed-tilt,182,25.0,20.0,29.5,greenfield,non-agrivoltaic,-0.0181948
3018,34.83449936,-78.84339905,415151,c-si,fixed-tilt,180,10.0,23.1,29.2,greenfield,non-agrivoltaic,0.0203627
3019,35.58890152,-81.25379944,348218,c-si,single-axis,179,0.0,20.0,25.0,greenfield,non-agrivoltaic,0.0541924
3020,35.73889923,-81.20970154,346237,c-si,single-axis,179,20.0,20.0,25.0,greenfield,non-agrivoltaic,0.0637217
3021,34.53469849,-78.8167038,90805,c-si,fixed-tilt,186,,5.0,6.5,greenfield,non-agrivoltaic,0.0492709
3022,35.45940018,-79.18060303,90152,c-si,fixed-tilt,180,0.0,4.9,6.9,greenfield,non-agrivoltaic,0.164231
3023,35.46239853,-79.18080139,33796,c-si,fixed-tilt,180,0.0,1.9,2.7,greenfield,non-agrivoltaic,0.242033
3024,35.45220184,-79.18309784,91235,c-si,fixed-tilt,180,0.0,4.9,6.7,greenfield,non-agrivoltaic,0.0922992
3025,34.28710175,-77.98059845,36073,c-si,single-axis,180,20.0,1.2,1.2,greenfield,non-agrivoltaic,-0.839616
3026,35.25429916,-81.59609985,25878,c-si,single-axis,180,20.0,1.0,1.0,greenfield,non-agrivoltaic,-0.714876
3027,34.56100082,-79.27980041,101609,c-si,fixed-tilt,180,,4.9,6.4,greenfield,non-agrivoltaic,-0.150132
3028,34.32519913,-78.76439667,127412,c-si,fixed-tilt,180,20.0,5.0,7.0,greenfield,non-agrivoltaic,-0.336805
3029,35.87860107,-80.5428009,99856,c-si,fixed-tilt,180,15.0,5.0,6.4,greenfield,non-agrivoltaic,-0.12448
3030,34.72520065,-79.33740234,98893,c-si,fixed-tilt,180,0.0,5.0,6.4,greenfield,non-agrivoltaic,-0.110002
3031,34.84629822,-79.12930298,101281,c-si,fixed-tilt,180,,5.0,6.5,greenfield,non-agrivoltaic,-0.122495
3032,35.33169937,-77.66629791,101427,c-si,fixed-tilt,190,,5.0,6.0,greenfield,non-agrivoltaic,-0.239
3033,35.35309982,-77.47470093,89866,c-si,fixed-tilt,188,60.0,5.0,6.0,greenfield,non-agrivoltaic,-0.0624519
3034,34.98949814,-80.38559723,96354,c-si,fixed-tilt,180,15.0,5.0,6.0,greenfield,non-agrivoltaic,-0.166747
3035,35.21960068,-78.06990051,103230,c-si,fixed-tilt,180,25.0,5.0,6.7,greenfield,non-agrivoltaic,-0.105659
3036,34.9659996,-79.61009979,107824,c-si,fixed-tilt,195,25.0,5.0,6.7,greenfield,non-agrivoltaic,-0.169811
3037,35.87530136,-76.71019745,109708,c-si,fixed-tilt,180,20.0,5.0,6.5,greenfield,non-agrivoltaic,-0.236858
3038,34.71390152,-79.35350037,60481,c-si,fixed-tilt,180,20.0,3.5,4.5,greenfield,non-agrivoltaic,0.114728
3039,35.71429825,-78.49980164,19091,c-si,fixed-tilt,180,0.0,1.1,1.3,greenfield,non-agrivoltaic,-0.0316244
3040,35.31240082,-78.15730286,86673,c-si,fixed-tilt,180,0.0,5.0,6.8,greenfield,non-agrivoltaic,0.208736
3041,36.44779968,-76.80460358,132856,c-si,single-axis,180,,5.0,6.5,greenfield,non-agrivoltaic,-0.476339
3042,35.51779938,-77.08789825,88921,c-si,fixed-tilt,180,25.0,5.0,6.5,greenfield,non-agrivoltaic,0.0844549
3043,35.75569916,-81.23490143,82663,c-si,fixed-tilt,180,25.0,5.0,6.4,greenfield,non-agrivoltaic,0.184771
3044,35.31719971,-81.92739868,54806,c-si,fixed-tilt,180,0.0,3.0,4.3,greenfield,non-agrivoltaic,0.2088
3045,35.65029907,-81.20809937,84015,c-si,fixed-tilt,180,10.0,5.0,6.4,greenfield,non-agrivoltaic,0.155867
3046,35.32799911,-81.62190247,44287,c-si,fixed-tilt,180,0.0,3.0,3.7,greenfield,non-agrivoltaic,0.326821
3047,35.54190063,-80.36399841,60889,c-si,fixed-tilt,180,10.0,4.0,4.7,greenfield,non-agrivoltaic,0.179362
3048,36.15029907,-79.34850311,52782,c-si,fixed-tilt,180,0.0,3.0,4.3,greenfield,non-agrivoltaic,0.278596
3049,35.95040131,-79.36139679,49412,c-si,fixed-tilt,180,0.0,3.0,4.1,greenfield,non-agrivoltaic,0.313594
3050,35.9919014,-79.54810333,90315,c-si,fixed-tilt,180,10.0,4.0,6.5,greenfield,non-agrivoltaic,0.0582804
3051,35.58570099,-81.31610107,84395,c-si,fixed-tilt,180,0.0,5.0,7.0,greenfield,non-agrivoltaic,0.31284
3052,35.30540085,-81.69689941,68436,c-si,fixed-tilt,180,0.0,4.5,5.9,greenfield,non-agrivoltaic,0.388668
3053,34.98770142,-78.13739777,94186,c-si,fixed-tilt,180,10.0,5.0,7.0,greenfield,non-agrivoltaic,0.112814
3054,35.50149918,-76.87799835,116749,c-si,fixed-tilt,180,0.0,5.0,7.0,greenfield,non-agrivoltaic,-0.220398
3055,34.95610046,-77.98480225,40309,c-si,fixed-tilt,180,10.0,2.0,2.6,greenfield,non-agrivoltaic,-0.114982
3056,35.29779816,-77.55319977,66117,c-si,fixed-tilt,180,,5.0,6.6,greenfield,non-agrivoltaic,0.704429
3057,35.66899872,-77.38500214,102547,c-si,fixed-tilt,180,20.0,5.0,6.4,greenfield,non-agrivoltaic,-0.163498
3058,35.43330002,-77.43859863,83893,c-si,fixed-tilt,180,,5.0,6.4,greenfield,non-agrivoltaic,0.158437
3059,35.62960052,-81.15769959,96728,c-si,fixed-tilt,180,0.0,5.0,6.4,greenfield,non-agrivoltaic,-0.076398
3060,35.65539932,-81.18379974,91935,c-si,fixed-tilt,180,0.0,5.0,6.9,greenfield,non-agrivoltaic,0.129795
3061,36.00830078,-77.80819702,40770,c-si,fixed-tilt,180,30.0,2.0,2.7,greenfield,non-agrivoltaic,-0.0750003
3062,35.35309982,-81.42549896,98951,c-si,fixed-tilt,180,30.0,5.0,6.5,greenfield,non-agrivoltaic,-0.0874368
3063,35.55780029,-78.73549652,87512,c-si,fixed-tilt,180,30.0,5.0,6.4,greenfield,non-agrivoltaic,0.0852491
3064,34.77519989,-79.55889893,190719,c-si,fixed-tilt,180,,4.9,6.4,greenfield,non-agrivoltaic,-0.832857
3065,34.30270004,-78.83580017,85733,c-si,fixed-tilt,180,20.0,4.8,6.5,greenfield,non-agrivoltaic,0.147513
3066,36.2757988,-78.37709808,84814,c-si,fixed-tilt,180,20.0,4.8,6.5,greenfield,non-agrivoltaic,0.166572
3067,34.94580078,-79.1934967,86541,c-si,fixed-tilt,180,0.0,4.8,6.6,greenfield,non-agrivoltaic,0.157898
3068,34.98550034,-78.03710175,36046,c-si,fixed-tilt,180,30.0,1.9,2.6,greenfield,non-agrivoltaic,0.061986
3069,35.75569916,-81.41560364,101183,thin-film,fixed-tilt,180,25.0,5.0,6.1,greenfield,non-agrivoltaic,-0.212763
3070,36.39239883,-79.64920044,105979,c-si,fixed-tilt,190,0.0,4.9,6.0,greenfield,non-agrivoltaic,-0.297945
3071,35.44449997,-77.64920044,43093,c-si,fixed-tilt,180,25.0,2.0,2.7,greenfield,non-agrivoltaic,-0.157819
3072,35.20069885,-78.08470154,120644,thin-film,fixed-tilt,180,20.0,5.0,6.8,greenfield,non-agrivoltaic,-0.303763
3073,35.30279922,-79.7016983,98578,c-si,fixed-tilt,180,35.0,5.0,6.0,greenfield,non-agrivoltaic,-0.199338
3074,35.66749954,-80.52330017,82325,thin-film,fixed-tilt,225,20.0,5.0,6.4,greenfield,non-agrivoltaic,0.192145
3075,35.72040176,-79.50389862,98802,thin-film,fixed-tilt,180,25.0,5.0,6.7,greenfield,non-agrivoltaic,-0.0381785
3076,36.41260147,-79.31479645,113428,c-si,fixed-tilt,180,20.0,5.0,6.0,greenfield,non-agrivoltaic,-0.384198
3077,34.97470093,-78.51789856,52640,thin-film,fixed-tilt,180,0.0,1.9,2.8,greenfield,non-agrivoltaic,-0.377366
3078,35.01190186,-78.11599731,27405,c-si,fixed-tilt,180,0.0,2.0,2.6,greenfield,non-agrivoltaic,0.589599
3079,35.56700134,-79.03269959,66241,c-si,fixed-tilt,181,20.0,3.0,4.5,greenfield,non-agrivoltaic,-0.035363
3080,36.28649902,-78.38629913,59480,c-si,fixed-tilt,180,0.0,3.0,3.9,greenfield,non-agrivoltaic,-0.0902397
3081,35.91159821,-78.87349701,37618,c-si,fixed-tilt,180,20.0,3.0,3.9,greenfield,non-agrivoltaic,0.793762
3082,35.83580017,-77.26660156,81624,c-si,fixed-tilt,180,25.0,5.0,7.0,greenfield,non-agrivoltaic,0.378163
3083,35.39580154,-77.66139984,80536,c-si,fixed-tilt,190,0.0,5.0,6.5,greenfield,non-agrivoltaic,0.261013
3084,35.02090073,-78.78849792,112394,thin-film,fixed-tilt,180,0.0,5.0,7.0,greenfield,non-agrivoltaic,-0.166502
3085,34.90879822,-79.8286972,113274,thin-film,fixed-tilt,180,0.0,5.0,7.0,greenfield,non-agrivoltaic,-0.177727
3086,35.375,-81.08699799,79543,c-si,fixed-tilt,180,,5.0,6.4,greenfield,non-agrivoltaic,0.255222
3087,35.36529922,-77.4516983,86040,c-si,fixed-tilt,180,0.0,5.0,6.4,greenfield,non-agrivoltaic,0.114275
3088,36.01670074,-76.88249969,128086,thin-film,fixed-tilt,180,25.0,5.0,6.7,greenfield,non-agrivoltaic,-0.397847
3089,36.14160156,-77.21029663,123687,thin-film,fixed-tilt,180,30.0,5.0,6.7,greenfield,non-agrivoltaic,-0.354689
3090,36.34859848,-77.2220993,95726,c-si,fixed-tilt,180,0.0,5.2,7.2,greenfield,non-agrivoltaic,0.133545
3091,36.37440109,-76.93979645,120991,c-si,fixed-tilt,180,0.0,5.0,7.0,greenfield,non-agrivoltaic,-0.269165
3092,35.82379913,-79.08000183,38868,c-si,fixed-tilt,180,0.0,2.0,2.7,greenfield,non-agrivoltaic,0.0001805
3093,35.24219894,-78.38760376,93952,c-si,fixed-tilt,180,0.0,5.0,6.4,greenfield,non-agrivoltaic,-0.0310449
3094,34.50009918,-78.68959808,90317,c-si,fixed-tilt,183,0.0,5.0,6.4,greenfield,non-agrivoltaic,0.0325575
3095,35.90430069,-80.41829681,99450,c-si,fixed-tilt,180,0.0,5.0,6.6,greenfield,non-agrivoltaic,-0.0717561
3096,35.2132988,-78.08840179,125503,c-si,fixed-tilt,180,0.0,5.0,6.4,greenfield,non-agrivoltaic,-0.428326
3097,35.32989883,-78.61440277,85751,c-si,fixed-tilt,180,0.0,2.0,2.4,greenfield,non-agrivoltaic,-0.962056
3098,35.65200043,-78.75810242,17085,c-si,fixed-tilt,180,0.0,1.5,1.8,greenfield,non-agrivoltaic,0.832778
3099,36.25090027,-76.50209808,86211,c-si,fixed-tilt,180,0.0,5.0,6.6,greenfield,non-agrivoltaic,0.164671
3100,36.36289978,-76.9151001,86261,c-si,fixed-tilt,180,0.0,5.0,6.5,greenfield,non-agrivoltaic,0.136748
3101,34.61339951,-77.92980194,99670,c-si,fixed-tilt,180,,4.9,7.0,greenfield,non-agrivoltaic,0.0179479
3102,35.48949814,-78.30670166,82555,c-si,fixed-tilt,180,,5.0,6.2,greenfield,non-agrivoltaic,0.130919
3103,36.24869919,-78.34829712,84027,c-si,fixed-tilt,180,0.0,5.0,6.2,greenfield,non-agrivoltaic,0.100397
3104,36.29079819,-79.62359619,90695,c-si,fixed-tilt,180,20.0,5.0,7.1,greenfield,non-agrivoltaic,0.204758
3105,35.21929932,-77.07019806,81295,c-si,fixed-tilt,180,25.0,5.0,6.0,greenfield,non-agrivoltaic,0.100849
3106,36.43450165,-77.97049713,80654,c-si,fixed-tilt,180,20.0,5.0,6.2,greenfield,non-agrivoltaic,0.171983
3107,35.66350174,-78.52120209,65347,c-si,fixed-tilt,180,30.0,4.0,5.4,greenfield,non-agrivoltaic,0.305706
3108,36.28310013,-79.56690216,78981,c-si,fixed-tilt,180,30.0,5.0,6.3,greenfield,non-agrivoltaic,0.239131
3109,35.17869949,-81.6651001,59298,c-si,fixed-tilt,180,30.0,4.0,4.8,greenfield,non-agrivoltaic,0.26653
3110,35.39730072,-78.51119995,63914,c-si,fixed-tilt,180,0.0,4.0,5.3,greenfield,non-agrivoltaic,0.312391
3111,36.42020035,-77.10040283,115261,c-si,single-axis,180,20.0,5.0,6.5,greenfield,non-agrivoltaic,-0.303077
3112,36.26869965,-77.06079865,80379,c-si,fixed-tilt,190,0.0,5.0,7.0,greenfield,non-agrivoltaic,0.408979
3113,35.71170044,-81.1339035,54075,c-si,fixed-tilt,190,0.0,3.5,5.0,greenfield,non-agrivoltaic,0.533713
3114,36.12060165,-79.52210236,75847,c-si,fixed-tilt,190,0.0,5.0,7.0,greenfield,non-agrivoltaic,0.529697
3115,35.53910065,-79.80329895,74561,c-si,fixed-tilt,190,25.0,5.0,7.0,greenfield,non-agrivoltaic,0.566625
3116,35.43249893,-78.41290283,89246,c-si,fixed-tilt,180,0.0,5.0,6.5,greenfield,non-agrivoltaic,0.0782794
3117,35.65769959,-82.71019745,52658,c-si,fixed-tilt,180,25.0,3.6,4.8,greenfield,non-agrivoltaic,0.503324
3118,35.85609818,-77.11309814,182814,c-si,single-axis,180,20.0,5.0,7.0,greenfield,non-agrivoltaic,-0.723055
3119,34.5821991,-78.94290161,64535,c-si,fixed-tilt,180,0.0,4.3,4.7,greenfield,non-agrivoltaic,0.0781936
3120,35.31999969,-81.76490021,33258,c-si,fixed-tilt,180,0.0,1.5,2.5,greenfield,non-agrivoltaic,0.132506
3121,35.23099899,-77.55339813,107809,thin-film,fixed-tilt,180,25.0,5.0,6.4,greenfield,non-agrivoltaic,-0.234165
3122,35.26010132,-81.51740265,109594,thin-film,fixed-tilt,180,20.0,5.0,6.7,greenfield,non-agrivoltaic,-0.193092
3123,35.42660141,-78.40100098,85676,c-si,fixed-tilt,180,20.0,5.0,6.5,greenfield,non-agrivoltaic,0.148684
3124,36.12630081,-80.79920197,82400,thin-film,fixed-tilt,180,25.0,4.0,5.0,greenfield,non-agrivoltaic,-0.20365
3125,34.60960007,-77.92420197,91869,c-si,fixed-tilt,190,25.0,5.0,6.4,greenfield,non-agrivoltaic,0.0047861
3126,35.81800079,-79.77279663,85632,c-si,fixed-tilt,180,25.0,5.0,7.0,greenfield,non-agrivoltaic,0.285044
3127,36.07989883,-79.1996994,91761,c-si,fixed-tilt,180,0.0,5.0,6.6,greenfield,non-agrivoltaic,0.0572517
3128,35.20399857,-78.67970276,113965,c-si,fixed-tilt,180,0.0,5.0,6.5,greenfield,non-agrivoltaic,-0.2882
3129,35.51139832,-78.28910065,89794,c-si,fixed-tilt,180,0.0,5.0,6.7,greenfield,non-agrivoltaic,0.119639
3130,36.19839859,-80.69660187,63139,c-si,fixed-tilt,180,20.0,3.0,3.9,greenfield,non-agrivoltaic,-0.17839
3131,36.43470001,-77.56629944,94362,c-si,fixed-tilt,180,20.0,5.0,6.8,greenfield,non-agrivoltaic,0.0604282
3132,35.24250031,-79.31980133,69955,c-si,fixed-tilt,180,20.0,5.0,6.2,greenfield,non-agrivoltaic,0.444728
3133,36.36980057,-78.41339874,96117,c-si,fixed-tilt,180,20.0,5.0,6.4,greenfield,non-agrivoltaic,-0.0666406
3134,34.4966011,-79.05000305,87051,c-si,fixed-tilt,180,20.0,5.0,6.5,greenfield,non-agrivoltaic,0.120883
